First,Run_Time,Third,Fourth,Fifth
10.055,308.64,566,0.5453,0.0055661
9.994,307.35,568,0.54111,0.0055233
8.8635,277.11,500,0.55422,0.0056571
9.1839,285.52,528,0.54076,0.0055197
9.3521,285.25,524,0.54437,0.0055566
9.2286,279.88,518,0.54031,0.0055151
10.045,316.93,586,0.54084,0.0055205
9.2798,286.47,530,0.54051,0.0055171
9.314,286.3,530,0.54019,0.0055139
9.0491,281.1,520,0.54058,0.0055178
9.7231,298.54,548,0.54478,0.0055607
10.135,320.34,588,0.5448,0.0055609
9.3735,285.71,528,0.54112,0.0055234
9.6465,299.04,552,0.54174,0.0055297
9.3824,289.5,530,0.54623,0.0055755
9.4792,283.98,524,0.54195,0.0055318
9.6709,312.23,564,0.5536,0.0056508
9.4528,295.22,544,0.54268,0.0055393
10.32,326.72,604,0.54093,0.0055214
9.5225,290.71,534,0.5444,0.0055569
9.0463,276.78,512,0.54059,0.0055179
9.9901,306.43,566,0.5414,0.0055262
9.0637,276.6,510,0.54235,0.005536
9.8571,308.25,570,0.54079,0.00552
10.056,315.93,580,0.54471,0.00556
8.9835,267.43,494,0.54136,0.0055258
9.8597,310.81,570,0.54528,0.0055658
9.2006,286.48,530,0.54053,0.0055173
9.9821,313.6,580,0.54069,0.005519
9.7476,293.89,540,0.54424,0.0055552
9.9157,305.36,564,0.54142,0.0055264
9.1531,285.84,516,0.55395,0.0056544
9.2484,282.44,522,0.54107,0.0055229
9.3205,290.22,524,0.55385,0.0056534
10.207,314.86,582,0.541,0.0055221
9.7157,302.12,554,0.54534,0.0055665
9.8477,302.25,560,0.53973,0.0055092
9.7217,308.63,570,0.54146,0.0055268
10.475,328.97,608,0.54107,0.0055229
8.9338,264.46,488,0.54193,0.0055316
9.0648,272.98,504,0.54163,0.0055286
9.6506,303.14,560,0.54132,0.0055254
10.283,319.72,586,0.5456,0.0055691
9.6956,309.08,558,0.55391,0.0056539
9.1506,279.09,514,0.54298,0.0055423
10.716,334.49,618,0.54125,0.0055247
9.1645,283.13,520,0.54448,0.0055577
8.8554,265.29,490,0.54141,0.0055263
9.874,299.44,564,0.53092,0.0054193
9.7902,306.23,572,0.53537,0.0054647
9.0314,265.78,496,0.53585,0.0054696
9.5577,295.4,552,0.53514,0.0054624
5.6908,109.67,346,0.31697,0.0056431
5.4713,107.68,344,0.31302,0.0055729
5.3045,101.89,328,0.31064,0.0055305
6.2755,122.42,392,0.3123,0.0055599
6.2949,119.5,388,0.30799,0.0054833
6.6755,131.38,422,0.31133,0.0055427
5.9049,114.52,370,0.30951,0.0055104
6.2403,119.21,384,0.31044,0.0055269
6.333,124.5,398,0.31281,0.0055692
6.2517,118.89,382,0.31123,0.005541
6.4429,122.61,394,0.31119,0.0055403
6.0297,117.48,376,0.31245,0.0055626
5.3706,105.56,338,0.31231,0.0055601
6.334,118.95,376,0.31636,0.0056322
5.7352,107.3,346,0.31012,0.0055211
5.4797,108.21,342,0.3164,0.0056331
6.4214,121.52,390,0.31159,0.0055474
6.1956,118.06,380,0.31068,0.0055312
5.5833,106.93,346,0.30905,0.0055021
5.6976,106.38,342,0.31105,0.0055378
6.4808,124.38,402,0.3094,0.0055084
6.2298,118.95,386,0.30816,0.0054863
5.1472,100.59,324,0.31046,0.0055273
5.8431,111.06,360,0.3085,0.0054924
5.968,110.45,356,0.31025,0.0055236
6.0712,116.91,376,0.31093,0.0055356
6.1191,120.23,386,0.31148,0.0055453
6.3585,125.39,392,0.31987,0.0056948
5.9504,115.73,372,0.3111,0.0055387
6.5012,122.18,396,0.30854,0.005493
5.8992,110.28,356,0.30978,0.0055151
5.9767,114.85,370,0.31041,0.0055263
6.9755,131.62,424,0.31042,0.0055266
6.8763,133.38,432,0.30875,0.0054968
5.7362,109.06,350,0.3116,0.0055475
5.9407,115.11,372,0.30944,0.005509
5.9782,116.73,372,0.31379,0.0055865
6.0301,115.61,370,0.31246,0.0055628
6.0804,117.37,374,0.31382,0.0055871
6.6388,125.89,404,0.31161,0.0055477
6.0033,115.02,368,0.31255,0.0055645
5.2587,103.38,328,0.31518,0.0056113
6.1199,115.12,370,0.31114,0.0055393
5.7921,111.24,360,0.309,0.0055013
5.5749,105.72,342,0.30912,0.0055034
5.2912,103.2,332,0.31084,0.0055341
6.0919,116.93,370,0.31603,0.0056264
6.0292,122.09,386,0.3163,0.0056311
5.9973,117.09,370,0.31646,0.0056341
5.9117,115.54,366,0.31568,0.0056202
6.2886,121.47,384,0.31633,0.0056317
5.9173,116.68,370,0.31535,0.0056143
6.218,119.77,376,0.31854,0.0056711
6.5708,128.37,404,0.31775,0.005657
5.6659,110.47,352,0.31384,0.0055873
5.981,117.65,372,0.31626,0.0056306
5.5137,106.96,340,0.31459,0.0056007
5.9148,113.53,366,0.31019,0.0055225
5.6605,110.05,352,0.31264,0.0055661
5.7872,115.36,366,0.31519,0.0056115
6.1444,118,378,0.31217,0.0055577
6.3406,124.02,398,0.31161,0.0055477
6.0272,119.08,382,0.31173,0.0055498
6.5134,125.99,398,0.31656,0.0056358
5.9886,119.04,376,0.3166,0.0056365
6.0747,117.24,376,0.31181,0.0055513
6.3676,120.86,390,0.3099,0.0055172
5.6447,106.57,344,0.3098,0.0055154
5.9906,118.13,376,0.31418,0.0055934
5.7154,107.92,348,0.31011,0.0055211
5.8258,111.63,356,0.31357,0.0055826
5.553,110.33,344,0.32073,0.00571
6.3728,124.67,388,0.32131,0.0057205
6.0056,118.29,368,0.32144,0.0057227
6.0721,121.49,376,0.32311,0.0057525
5.6517,109.32,352,0.31057,0.0055292
6.08,117.41,376,0.31226,0.0055593
6.2104,119.82,386,0.31041,0.0055264
5.9668,114.69,370,0.30997,0.0055186
6.5313,125.23,402,0.31152,0.0055461
6.1563,119.09,380,0.31339,0.0055795
5.3548,103.47,332,0.31166,0.0055486
6.1732,116.68,376,0.31032,0.0055247
6.1408,116.86,374,0.31246,0.0055629
6.2198,119.16,384,0.31031,0.0055246
6.1193,118.67,380,0.31229,0.0055598
6.0612,116.05,372,0.31196,0.005554
5.9549,115.77,372,0.31121,0.0055406
5.9715,114.84,368,0.31207,0.0055558
5.8442,111.7,356,0.31376,0.0055861
6.263,118.86,382,0.31115,0.0055396
6.1779,119.82,386,0.31041,0.0055264
6.0436,115.71,372,0.31105,0.0055377
5.667,110.41,356,0.31014,0.0055216
6.0553,117.44,378,0.31069,0.0055313
6.3896,124.14,402,0.30881,0.0054978
5.8256,110.76,358,0.30939,0.0055081
6.6062,129.38,408,0.31711,0.0056456
5.3884,102.71,332,0.30937,0.0055078
5.7069,105.79,342,0.30933,0.0055071
6.1968,154.73,372,0.41594,0.0055809
5.5887,140.26,336,0.41744,0.005601
6.2974,163.17,384,0.42492,0.0057014
6.8703,173.85,416,0.41791,0.0056073
6.505,161.09,386,0.41733,0.0055996
5.2226,131.59,310,0.42448,0.0056956
7.1919,186.31,446,0.41774,0.005605
7.0152,179.75,420,0.42798,0.0057424
7.2827,184.08,438,0.42027,0.0056391
5.8163,148.72,358,0.41542,0.0055739
6.9596,180.06,428,0.4207,0.0056448
6.6507,166.31,400,0.41578,0.0055787
6.3636,163.65,394,0.41536,0.0055731
6.6834,170.72,410,0.41639,0.005587
6.5517,169.17,406,0.41667,0.0055908
7.1704,184.08,442,0.41647,0.005588
7.4213,187.59,450,0.41687,0.0055933
6.2767,158.91,382,0.41599,0.0055816
7.5594,194.32,466,0.417,0.0055951
6.1194,148,356,0.41573,0.0055781
6.7897,175.22,418,0.41919,0.0056245
5.9031,149.17,358,0.41668,0.0055908
5.8015,142.85,344,0.41526,0.0055718
6.9698,175.95,420,0.41893,0.005621
6.3115,160.08,382,0.41906,0.0056227
6.6993,175.97,424,0.41502,0.0055686
6.1371,150.63,364,0.41382,0.0055525
6.4764,160.98,388,0.4149,0.0055669
5.5536,140.22,338,0.41485,0.0055663
5.7229,144.83,350,0.4138,0.0055522
7.5335,188.04,452,0.41602,0.005582
7.1256,193.42,462,0.41866,0.0056174
6.349,158.54,382,0.41503,0.0055687
6.4075,164.92,392,0.42071,0.005645
6.3054,161.61,386,0.41868,0.0056177
6.2609,158.26,380,0.41647,0.0055881
6.3221,162.9,392,0.41556,0.0055758
6.1603,158.3,372,0.42554,0.0057097
5.7913,146.71,352,0.41679,0.0055923
6.2193,160.46,384,0.41786,0.0056067
6.3972,158.56,382,0.41508,0.0055694
7.1323,180.3,434,0.41544,0.0055742
6.69,173.07,416,0.41603,0.0055822
5.7894,150.83,364,0.41437,0.0055598
6.4152,162.67,392,0.41497,0.005568
6.8887,172.4,414,0.41643,0.0055874
6.2166,159.59,384,0.4156,0.0055763
6.6854,171.08,408,0.41931,0.0056262
7.2226,182.6,438,0.41689,0.0055937
6.9776,176.2,422,0.41754,0.0056023
6.9427,179.84,430,0.41823,0.0056117
7.9138,205.92,494,0.41684,0.005593
6.2116,158.06,380,0.41595,0.005581
6.4624,163.72,390,0.41979,0.0056326
6.354,158.87,382,0.41589,0.0055802
7.1569,183.38,438,0.41868,0.0056176
7.0039,178.53,428,0.41713,0.0055968
6.5787,164.78,394,0.41822,0.0056116
6.8137,173.37,414,0.41877,0.0056189
7.2646,183.86,440,0.41786,0.0056067
6.1288,153.99,372,0.41395,0.0055542
6.7723,183.57,440,0.4172,0.0055979
5.8108,148.59,360,0.41275,0.0055381
7.4927,187.86,450,0.41747,0.0056014
6.5454,170.27,408,0.41733,0.0055995
5.8861,149.98,360,0.41661,0.0055899
6.3204,159.67,384,0.41581,0.0055791
6.0785,158.49,380,0.41708,0.0055962
7.0615,180.56,432,0.41796,0.0056081
6.7763,171.78,410,0.41898,0.0056216
5.6335,139.01,336,0.41372,0.0055511
6.1997,154.02,372,0.41403,0.0055553
6.3593,157.47,378,0.41659,0.0055896
6.1992,157.52,380,0.41453,0.0055619
6.4885,164.28,394,0.41695,0.0055945
7.3772,182.54,440,0.41486,0.0055665
6.1849,156.28,374,0.41786,0.0056067
6.7727,165.6,398,0.41608,0.0055828
6.6896,169.28,406,0.41695,0.0055944
5.5123,135.35,328,0.41265,0.0055368
7.2112,184.36,444,0.41523,0.0055713
6.4948,172.81,416,0.41541,0.0055738
6.0178,146.83,354,0.41477,0.0055653
7.0368,171.95,414,0.41534,0.0055728
6.3195,165.81,398,0.41661,0.0055899
7.451,200.61,482,0.4162,0.0055844
7.4119,190.13,458,0.41513,0.0055701
5.851,144.5,350,0.41286,0.0055396
6.4612,165.16,396,0.41707,0.0055961
7.6843,197.79,476,0.41553,0.0055753
5.4552,139.5,336,0.41518,0.0055707
6.6328,168.89,406,0.41599,0.0055815
5.8683,146.18,354,0.41294,0.0055406
6.6371,173.4,416,0.41683,0.0055928
6.9555,181.66,434,0.41857,0.0056162
7.2718,182.48,438,0.41662,0.0055901
6.9962,175.85,424,0.41474,0.0055648
6.6303,161.47,390,0.41403,0.0055552
6.5483,164.35,396,0.41503,0.0055686
7.5458,190.25,458,0.41539,0.0055736
6.0651,109.73,402,0.27296,0.0055888
6.3964,115.68,422,0.27412,0.0056126
7.3116,132.15,482,0.27417,0.0056135
5.8507,107.2,396,0.27071,0.0055426
6.3947,115.13,426,0.27026,0.0055334
6.5348,116.38,430,0.27065,0.0055415
6.8602,123.98,458,0.2707,0.0055424
6.7373,119.67,444,0.26953,0.0055185
6.1385,108.41,400,0.27103,0.0055491
6.2256,108.79,404,0.26928,0.0055134
5.2739,91.2,338,0.26982,0.0055245
5.4215,95.82,354,0.27068,0.005542
7.068,124.7,460,0.27109,0.0055504
6.6257,120.23,446,0.26957,0.0055194
6.6224,117.05,434,0.2697,0.005522
5.5862,101.17,372,0.27196,0.0055683
6.8993,121.24,444,0.27306,0.0055909
6.9245,126.61,458,0.27644,0.00566
5.826,105.47,384,0.27466,0.0056236
6.7679,121.88,446,0.27327,0.0055952
6.7198,122.29,450,0.27176,0.0055641
5.2819,94.4,348,0.27126,0.005554
5.841,102.3,378,0.27063,0.0055411
6.6018,116.25,430,0.27035,0.0055353
5.5692,96.51,354,0.27263,0.0055819
7.0466,126.6,470,0.26936,0.0055151
6.917,120.03,444,0.27034,0.0055351
6.5632,117.58,436,0.26968,0.0055216
5.2891,93.38,346,0.26988,0.0055258
7.5798,132.98,494,0.26919,0.0055116
7.0057,129.03,476,0.27107,0.0055501
5.9446,106.76,392,0.27235,0.0055762
7.1532,126.76,466,0.27202,0.0055694
6.6255,120.48,440,0.27382,0.0056063
6.7136,120,446,0.26906,0.0055089
6.3581,114.4,424,0.26981,0.0055243
8.1033,144.73,530,0.27308,0.0055911
6.5111,114.41,414,0.27635,0.0056582
6.528,115.41,424,0.27219,0.0055731
6.0097,104,376,0.2766,0.0056632
6.0156,104.67,388,0.26977,0.0055234
7.3785,133.53,496,0.26921,0.005512
7.8257,143.26,530,0.2703,0.0055343
6.5483,116.57,430,0.27109,0.0055505
6.2216,108.27,400,0.27067,0.005542
6.5179,117.07,434,0.26975,0.005523
7.3812,130.88,482,0.27154,0.0055596
6.7229,119.97,446,0.26899,0.0055075
6.9408,120.55,446,0.27029,0.0055341
7.1335,125.08,464,0.26957,0.0055193
7.1194,129.77,476,0.27263,0.0055819
6.808,121.78,446,0.27305,0.0055906
6.806,121.13,446,0.27159,0.0055607
7.3764,132.29,484,0.27333,0.0055963
6.4091,114.85,424,0.27087,0.005546
7.0027,126.73,468,0.27079,0.0055443
6.8487,121.23,448,0.2706,0.0055405
6.7842,123.88,458,0.27048,0.005538
6.5573,115.9,422,0.27464,0.0056232
6.4127,114.24,422,0.27071,0.0055427
6.271,113.67,422,0.26936,0.005515
6.9676,122.51,454,0.26985,0.005525
6.0447,107.42,398,0.2699,0.0055261
5.649,97.22,358,0.27156,0.0055602
5.6037,96.5,358,0.26955,0.005519
7.0179,123.98,460,0.26952,0.0055184
5.3007,95.59,354,0.27003,0.0055287
6.5122,118.58,440,0.2695,0.0055179
6.046,108.74,400,0.27185,0.005566
6.3718,112.22,414,0.27106,0.0055499
7.2645,130.69,480,0.27227,0.0055746
5.4944,99.43,366,0.27167,0.0055623
7.4527,134.3,496,0.27077,0.0055438
6.1476,106.69,394,0.27079,0.0055443
6.5559,116.7,428,0.27266,0.0055827
6.6149,118.83,438,0.2713,0.0055548
5.9411,108.1,398,0.27161,0.0055611
7.072,125,462,0.27056,0.0055397
5.3939,96.47,356,0.27098,0.0055483
6.4913,117.56,436,0.26963,0.0055206
6.287,113.87,420,0.27112,0.0055511
7.4182,132.44,486,0.27251,0.0055795
6.4411,116.65,428,0.27255,0.0055803
7.0434,126.55,466,0.27157,0.0055602
6.4794,114.66,424,0.27042,0.0055368
6.9187,122.96,446,0.2757,0.0056447
6.2954,111.08,412,0.26961,0.0055202
7.3102,128.91,480,0.26856,0.0054987
7.5453,135.23,500,0.27046,0.0055376
7.5561,135.89,502,0.2707,0.0055424
6.2612,111.28,414,0.26879,0.0055034
6.3442,114.85,428,0.26834,0.0054942
6.6816,116.31,432,0.26924,0.0055125
7.3512,127.15,470,0.27053,0.005539
7.1961,130.89,486,0.26932,0.0055142
7.5166,133.64,494,0.27053,0.0055389
5.7827,100.95,374,0.26992,0.0055265
6.3066,112.73,412,0.27362,0.0056022
6.6153,120.36,440,0.27355,0.0056007
6.3468,111.43,408,0.27311,0.0055919
7.8349,217.12,480,0.45233,0.0056479
7.3866,204.3,450,0.454,0.0056687
7.56,215.82,476,0.4534,0.0056612
7.5656,208.5,460,0.45326,0.0056595
7.3449,212.95,470,0.45309,0.0056573
6.8514,186.38,408,0.45681,0.0057038
7.6754,216.4,474,0.45654,0.0057004
7.4547,206.78,456,0.45346,0.005662
8.2845,234.86,518,0.4534,0.0056612
8.2758,235.73,520,0.45333,0.0056603
7.706,215.15,470,0.45777,0.0057157
7.3209,194.28,428,0.45393,0.0056678
7.1036,196.69,434,0.4532,0.0056587
7.6499,217.27,474,0.45838,0.0057233
7.6064,211.6,466,0.45408,0.0056697
7.9314,225.88,498,0.45357,0.0056634
7.8339,217.57,480,0.45327,0.0056596
8.0004,223.4,492,0.45407,0.0056695
7.4159,206.28,454,0.45436,0.0056732
7.6961,211.98,466,0.45489,0.0056798
7.5906,209.14,462,0.45268,0.0056523
8.4453,239.79,526,0.45587,0.0056921
8.1721,233.72,510,0.45827,0.0057221
7.8273,223.5,488,0.45799,0.0057185
7.9304,219.06,484,0.4526,0.0056513
7.921,220.9,476,0.46408,0.0057945
7.3598,213.56,466,0.45828,0.0057222
7.9617,222.3,490,0.45367,0.0056646
7.465,213.04,470,0.45328,0.0056597
8.1699,225.48,498,0.45277,0.0056533
7.4492,213.64,468,0.4565,0.0056999
7.8122,220.18,482,0.4568,0.0057037
8.017,232.96,512,0.455,0.0056812
7.5175,206.24,450,0.45831,0.0057225
7.8359,218.75,482,0.45384,0.0056667
7.1822,202.93,444,0.45705,0.0057068
7.8395,227.97,500,0.45594,0.0056929
8.3471,243.34,532,0.45741,0.0057112
7.3527,203.35,446,0.45594,0.0056929
7.9015,221.82,488,0.45455,0.0056756
7.6348,215.36,472,0.45627,0.0056971
7.9656,231.09,498,0.46404,0.005794
7.3088,204.23,446,0.45791,0.0057176
7.7372,217.08,474,0.45797,0.0057183
7.7244,226.76,492,0.46089,0.0057548
7.7928,217.84,478,0.45573,0.0056903
8.1654,224.28,492,0.45585,0.0056918
7.5619,214.85,472,0.45519,0.0056836
7.9262,226.74,492,0.46085,0.0057543
7.6311,221.3,484,0.45723,0.005709
7.3544,210.98,460,0.45865,0.0057268
7.5268,216.39,474,0.45652,0.0057001
8.284,242.11,530,0.45681,0.0057038
8.1911,230.62,504,0.45758,0.0057134
7.1382,196.41,430,0.45677,0.0057032
7.7209,217.41,478,0.45483,0.0056791
7.4074,206.19,452,0.45617,0.0056958
7.8638,220.63,484,0.45585,0.0056918
7.7496,212.03,466,0.455,0.0056812
7.4609,214.85,468,0.45908,0.0057321
7.4965,208.55,458,0.45535,0.0056855
7.6409,217.81,478,0.45567,0.0056895
7.2376,205.74,452,0.45518,0.0056834
7.4533,206.35,452,0.45653,0.0057002
8.1617,228.55,500,0.4571,0.0057074
7.8861,223.51,490,0.45614,0.0056954
8.2776,226.2,494,0.45789,0.0057173
7.868,217.29,476,0.45649,0.0056998
7.7538,212.25,466,0.45547,0.0056871
7.2673,209.66,456,0.45978,0.0057409
7.1414,198.13,434,0.45652,0.0057002
7.6661,212.72,464,0.45845,0.0057242
7.7585,217.35,478,0.45471,0.0056775
7.2227,197.06,432,0.45616,0.0056956
7.3479,209.12,448,0.46679,0.0058283
7.9877,228.86,498,0.45956,0.0057381
7.5713,208.96,458,0.45624,0.0056967
7.0174,194.97,426,0.45768,0.0057146
7.7011,216.18,472,0.45801,0.0057187
8.0761,230.9,504,0.45813,0.0057203
7.9965,230.57,506,0.45567,0.0056896
7.8969,218.61,480,0.45544,0.0056866
8.0187,231.24,508,0.4552,0.0056836
8.4623,235.43,514,0.45804,0.0057191
8.1352,236.68,520,0.45515,0.0056831
7.3909,210.9,464,0.45453,0.0056753
7.637,217.81,474,0.45951,0.0057376
7.7671,219.09,482,0.45454,0.0056755
7.8784,224.75,492,0.45681,0.0057038
7.513,210.75,462,0.45617,0.0056958
8.0078,229.28,500,0.45856,0.0057256
7.93,229,502,0.45618,0.0056959
7.386,215.06,472,0.45564,0.0056891
7.7232,217.46,478,0.45494,0.0056804
7.8377,224.39,490,0.45794,0.0057179
7.8191,222.87,490,0.45484,0.0056791
7.2785,207.79,454,0.45769,0.0057147
7.2856,203.62,448,0.45451,0.005675
7.7239,221.86,488,0.45463,0.0056766
7.9277,225.04,494,0.45555,0.005688
3.1417,53.94,242,0.22289,0.005517
3.1936,58.15,260,0.22365,0.0055358
4.1268,65.75,298,0.22064,0.0054612
4.7686,78.15,354,0.22076,0.0054643
3.8728,62.18,282,0.2205,0.0054577
3.9937,64.37,292,0.22045,0.0054564
2.6901,48.74,220,0.22155,0.0054837
2.3523,42.23,192,0.21995,0.0054441
3.5952,58.25,262,0.22233,0.005503
2.5016,45.25,204,0.22181,0.0054903
2.3226,41.26,186,0.22183,0.0054907
3.2573,53.42,244,0.21893,0.005419
2.1855,40.63,184,0.22082,0.0054656
3.6033,59.65,272,0.2193,0.0054281
2.9012,49.03,222,0.22086,0.0054666
3.6727,61,276,0.22101,0.0054705
3.4395,55.25,250,0.221,0.0054702
3.7152,62,280,0.22143,0.0054808
4.4683,70.74,320,0.22106,0.0054717
3.2272,53.97,244,0.22119,0.0054748
3.8977,64.5,290,0.22241,0.0055052
2.8443,56.99,256,0.22262,0.0055102
3.392,55.94,254,0.22024,0.0054513
3.7275,62,280,0.22143,0.0054808
3.985,65.05,292,0.22277,0.0055141
3.7801,85.78,386,0.22223,0.0055006
3.0541,57.91,260,0.22273,0.005513
3.7717,61.82,278,0.22237,0.0055042
3.9873,77.5,348,0.2227,0.0055123
4.8564,78.34,356,0.22006,0.0054468
4.6591,74.44,340,0.21894,0.0054192
2.4978,43.79,198,0.22116,0.0054742
4.3063,70.41,320,0.22003,0.0054462
4.2852,75.32,334,0.22551,0.0055818
2.1359,38.94,176,0.22125,0.0054763
2.2636,47.69,214,0.22285,0.005516
4.3629,71.47,324,0.22059,0.0054599
3.1741,61.71,278,0.22198,0.0054944
4.4653,70.87,322,0.22009,0.0054477
4.1377,69.88,318,0.21975,0.0054392
4.0744,67.48,306,0.22052,0.0054584
3.7087,60,272,0.22059,0.00546
4.0446,72.11,324,0.22256,0.0055088
3.7477,66.1,298,0.22181,0.0054903
3.4507,57.95,262,0.22118,0.0054747
3.1154,50.65,230,0.22022,0.0054508
4.3884,69.69,318,0.21915,0.0054244
3.8956,64.76,294,0.22027,0.0054521
4.0793,71.09,322,0.22078,0.0054646
2.9699,50.34,228,0.22079,0.005465
4.6258,73.38,332,0.22102,0.0054708
2.2508,41.97,190,0.22089,0.0054676
4.2119,76.16,344,0.2214,0.0054799
2.9784,54.23,244,0.22225,0.0055012
3.4911,57.72,260,0.222,0.0054949
3.5495,61.33,276,0.22221,0.0055001
4.1897,73.27,332,0.22069,0.0054626
3.5141,57.49,260,0.22112,0.005473
3.5826,60.22,272,0.2214,0.00548
3.4117,90,402,0.22388,0.0055415
3.8945,65.27,294,0.22201,0.0054951
3.6743,60.91,274,0.2223,0.0055023
3.4361,57.93,262,0.22111,0.0054728
3.3179,53.94,244,0.22107,0.0054718
3.231,53.54,242,0.22124,0.0054761
3.0683,51.82,234,0.22145,0.0054814
4.1599,70.78,316,0.22399,0.0055441
3.35,54.8,248,0.22097,0.0054694
3.5189,60.32,272,0.22176,0.0054891
3.8826,62.36,280,0.22271,0.0055126
3.8851,67.31,304,0.22141,0.0054804
4.1716,68.21,310,0.22003,0.0054462
2.0846,37.6,168,0.22381,0.0055397
3.4614,58.29,264,0.2208,0.0054651
4.5309,77.08,348,0.22149,0.0054824
4.7902,80.53,366,0.22003,0.0054461
3.5616,69.15,310,0.22306,0.0055213
3.987,81.32,364,0.22341,0.0055297
4.0039,69.38,312,0.22237,0.0055041
3.1605,56.04,252,0.22238,0.0055043
4.1156,67.05,298,0.225,0.0055692
4.0551,64.36,292,0.22041,0.0054556
4.1077,67.58,306,0.22085,0.0054664
4.3002,73.64,334,0.22048,0.0054573
4.0234,66.19,300,0.22063,0.0054611
3.4537,58.24,264,0.22061,0.0054604
4.2401,69.14,314,0.22019,0.0054501
3.8417,63.42,286,0.22175,0.0054887
4.4474,82.05,370,0.22176,0.0054889
3.7004,65.38,296,0.22088,0.0054672
3.7414,60.23,274,0.21982,0.0054409
3.6744,60.67,274,0.22142,0.0054806
3.8222,63.82,284,0.22472,0.0055622
4.5627,77.54,352,0.22028,0.0054524
4.9483,86.33,392,0.22023,0.0054511
3.4773,57.26,260,0.22023,0.0054511
3.3605,62.19,278,0.22371,0.0055371
1.8877,37.68,168,0.22429,0.0055515
3.1657,54.82,248,0.22105,0.0054714
3.9082,63.04,286,0.22042,0.0054558
8.6886,230.03,682,0.33729,0.0055285
8.2619,216.98,642,0.33798,0.0055398
8.5034,220.86,654,0.33771,0.0055354
9.0414,240.99,708,0.34038,0.0055792
9.6708,250.36,738,0.33924,0.0055605
8.8018,219.84,652,0.33718,0.0055267
8.2368,223.31,660,0.33835,0.0055459
8.9255,227.7,674,0.33783,0.0055374
8.7881,237.87,702,0.33885,0.005554
8.7924,222.28,656,0.33884,0.005554
8.493,216.1,642,0.3366,0.0055173
8.8408,225.46,670,0.33651,0.0055157
8.6978,223.1,648,0.34429,0.0056433
9.2058,233.22,692,0.33702,0.0055242
9.1415,231.89,690,0.33607,0.0055086
8.8941,224.6,662,0.33927,0.0055611
9.0019,242.51,720,0.33682,0.0055208
9.2089,228.62,680,0.33621,0.0055108
8.5455,220,652,0.33742,0.0055307
8.3064,214.62,636,0.33745,0.0055312
7.8876,208.72,618,0.33773,0.0055358
8.9785,219.93,654,0.33628,0.005512
8.9071,227.93,676,0.33717,0.0055266
9.4208,252.98,750,0.33731,0.0055288
9.1075,231.83,686,0.33794,0.0055393
8.3775,212.66,632,0.33649,0.0055154
8.5678,212.32,630,0.33702,0.005524
8.2562,209.42,618,0.33887,0.0055544
8.0835,209.22,618,0.33854,0.0055491
8.0186,209.35,620,0.33766,0.0055346
8.6539,256.35,758,0.33819,0.0055433
8.5605,219.81,650,0.33817,0.0055429
8.4815,219.18,650,0.3372,0.0055271
8.7406,237.83,698,0.34073,0.0055849
8.4757,222.8,660,0.33758,0.0055332
8.304,214.01,634,0.33756,0.0055329
9.2435,248.2,732,0.33907,0.0055577
8.5089,222.3,654,0.33991,0.0055714
8.6627,220.19,654,0.33668,0.0055186
8.0899,198.92,590,0.33715,0.0055263
8.7728,240.12,704,0.34108,0.0055906
9.0543,237.12,700,0.33874,0.0055523
8.5015,212.23,630,0.33687,0.0055217
8.4529,211.62,626,0.33805,0.005541
8.4386,211.04,626,0.33712,0.0055258
8.455,217.1,630,0.3446,0.0056484
8.5085,233.59,690,0.33854,0.005549
8.4803,231.08,682,0.33883,0.0055537
9.1326,229.15,680,0.33699,0.0055235
8.5912,217.38,644,0.33755,0.0055327
9.2475,231.59,688,0.33661,0.0055174
8.189,198.79,590,0.33693,0.0055227
8.7303,221.89,658,0.33722,0.0055274
9.1341,233.73,694,0.33679,0.0055203
8.6853,227.34,674,0.3373,0.0055287
8.8079,217.65,646,0.33692,0.0055225
9.0672,229.89,682,0.33708,0.0055251
9.0956,233.55,692,0.3375,0.005532
8.3717,209.35,620,0.33766,0.0055346
8.2906,224.08,660,0.33952,0.005565
7.5994,187.12,552,0.33899,0.0055563
8.428,227.82,670,0.34003,0.0055734
8.3966,238.89,704,0.33933,0.005562
8.6877,218.82,648,0.33769,0.005535
8.8724,222.86,662,0.33665,0.005518
7.623,209.27,620,0.33753,0.0055325
8.2073,203.63,606,0.33602,0.0055078
9.1908,252.86,744,0.33987,0.0055707
9.8739,261.11,768,0.33999,0.0055727
8.9675,280.01,828,0.33818,0.0055431
9.092,223.86,664,0.33714,0.005526
8.5047,222.14,654,0.33966,0.0055674
